award_date,project_number,award_amount,award_type
2025-01-09,5R01AI165996-04,448864,5
2025-01-09,4R00GM140217-03,249000,4N
2025-01-09,3R16GM150433-02S1,36536,3
2025-01-09,5K25HL173665-02,160949,5
2025-01-09,5P41EB027061-07,1123187,5
2025-01-09,5R01AG013730-24,583434,5
2025-01-09,5F32NS131218-02,69080,5
2025-01-09,5R01AG070940-05,351592,5
2025-01-09,5R21HL167181-02,111651,5
2025-01-09,5R01CA255450-05,464172,5
2025-01-09,3R01CA251065-05S1,80798,3
2025-01-09,5U01HL172658-02,363360,5
2025-01-09,5R01MD017529-04,661713,5
2025-01-09,5R01MH127315-04,717976,5
2025-01-09,5R01NS124666-03,455135,5
2025-01-09,5R01HL167048-03,571842,5
2025-01-09,5R00AG064042-05,224099,5
2025-01-09,5R25NS125609-04,107428,5
2025-01-09,5K08HL166958-02,169020,5
2025-01-09,5R01AI159551-06,559030,5
2025-01-09,3F31HD110151-01A1S1,3000,3
2025-01-09,5R01HL151702-06,394324,5
2025-01-09,5F30EY035154-02,48804,5
2025-01-09,5R01AG083949-02,633695,5
2025-01-09,1K08DK139370-01A1,172060,1
2025-01-09,2R01NS112327-05A1,411649,2
2025-01-09,5U19AI166798-04,1803075,5
2025-01-09,5U24NS107243-07,440728,5
2025-01-09,5R01HL171035-02,619643,5
2025-01-09,5R01HL136414-08,496381,5
2025-01-09,5R01CA270783-03,502323,5
2025-01-09,5R01AG069966-03,513648,5
2025-01-09,5R01AI162929-04,399740,5
2025-01-09,5R01MH113628-08,537900,5
2025-01-09,5R35GM153364-02,336190,5
2025-01-09,5R01AR070166-09,416075,5
2025-01-09,5R01AG069232-04,622402,5
2025-01-09,5K08HL165106-03,169020,5
2025-01-09,5K01DA055073-03,198612,5
2025-01-09,5R01MH125904-04,670062,5
2025-01-09,5R01DK131227-03,437176,5
2025-01-09,5K23HL151886-05,160470,5
2025-01-09,5R01AG078186-03,630402,5
2025-01-09,5R21AI183486-02,248148,5
2025-01-09,5R01ES032814-05,416865,5
2025-01-09,4R00CA271040-03,249000,4N
2025-01-09,5R37CA276938-03,395280,5
2025-01-09,5R01CA202919-10,336677,5
2025-01-09,5F31NS136004-02,48974,5
2025-01-10,5R01NS132437-02,552473,5
2025-01-10,5R01HL161000-04,673576,5
2025-01-10,1R01HL177965-01,618126,1
2025-01-10,1R01HL172887-01A1,1602792,1
2025-01-10,5R01AI174276-02,817309,5
2025-01-10,5R01AI181955-02,717595,5
2025-01-10,2R35GM133600-06,516778,2
2025-01-10,5R01NS126594-04,472438,5
2025-01-10,1R35GM156525-01,507000,1
2025-01-10,1K99HL173554-01A1,133566,1
2025-01-10,5R01AI174646-04,725790,5
2025-01-10,5R37AI167750-03,813838,5
2025-01-10,1UE5GM157550-01,348508,1
2025-01-10,5R01AI123659-09,468510,5
2025-01-10,5R01AI153827-05,767143,5
2025-01-10,1R35GM156409-01,433459,1
2025-01-10,1R37CA297814-01,580238,1
2025-01-10,3R01AG080396-02S2,25667,3
2025-01-10,5R01AI179873-02,442004,5
2025-01-10,5F31AI179208-02,36574,5
2025-01-10,1R01MH135862-01A1,384772,1
2025-01-10,1R01HL177974-01,673642,1
2025-01-10,5R01NS124642-04,582283,5
2025-01-10,5R01MH134761-02,586466,5
2025-01-10,7R21AG084951-02,266356,7
2025-01-10,3R01GM132460-06S2,6340,3
2025-01-10,5R01AI166360-03,371365,5
2025-01-10,1K99EY036889-01,123794,1
2025-01-10,5R01NS123556-04,330029,5
2025-01-10,5R37DA060149-02,452162,5
2025-01-10,5R01HL160820-04,466635,5
2025-01-10,5U44TR004795-03,901175,5
2025-01-10,5R01HD110440-03,436758,5
2025-01-10,1R43DA061953-01,277389,1
2025-01-10,5R01HD110059-03,589258,5
2025-01-10,3K76AG088411-01S1,75600,3
2025-01-10,5R01HL171627-02,474078,5
2025-01-10,7K23NS135101-02,221410,7
2025-01-10,1I01RX005006-01,0,1
2025-01-10,3U01DK119094-08S1,76149,3
2025-01-10,5K23HL166770-03,197964,5
2025-01-10,5R35GM119768-09,369000,5
2025-01-10,1R13HL178272-01,25000,1
2025-01-10,5R01HL167723-02,623678,5
2025-01-10,5F31CA278588-02,48974,5
2025-01-10,1R13HD117637-01,10000,1
2025-01-10,5U01AG071448-05,4873437,5
2025-01-10,5R37CA258787-04,424508,5
2025-01-10,7R01AI175489-03,454147,7
2025-01-10,5R01AG072559-04,520983,5
2025-01-10,5R01CA264944-05,494429,5
2025-01-10,5R01DA058458-03,352688,5
2025-01-10,5R01AI158503-05,748253,5
2025-01-10,5D43TW010512-08,245082,5
2025-01-10,5F30CA268780-04,43552,5
2025-01-10,5R01CA244948-05,650389,5
2025-01-10,5R21AI178627-02,188544,5
2025-01-10,1R01CA294365-01A1,658223,1
2025-01-10,5R01HD082527-08,530588,5
2025-01-10,2I01BX002042-11,0,2
2025-01-10,5R01AI183155-02,550696,5
2025-01-10,1R34MH139375-01,639615,1
2025-01-10,5R01HD104555-05,574419,5
2025-01-10,5R35HL161241-04,824911,5
2025-01-10,1K99GM157498-01,125000,1
2025-01-10,5R01AI168130-04,725413,5
2025-01-10,1R01HL173242-01A1,693261,1
2025-01-10,1R25GM156529-01,100005,1
2025-01-10,5R01AI116933-10,447953,5
2025-01-10,5R21NS126731-02,204688,5
2025-01-10,5R01AI164690-04,613310,5
2025-01-10,5R01NS126752-03,547509,5
2025-01-10,5R01AI144161-05,614567,5
2025-01-10,5R01MD007702-10,622939,5
2025-01-10,5R01AI174600-03,582006,5
2025-01-10,5R01AG062200-05,647869,5
2025-01-10,5R21AI176571-02,224630,5
2025-01-10,5R01NS126193-03,418896,5
2025-01-10,1R03TR004825-01A1,158500,1
2025-01-10,5R01AI178685-02,647402,5
2025-01-10,5R01AI176390-03,635769,5
2025-01-10,1R03AI190223-01,81238,1
2025-01-10,5UM1AI108568-12,846956,5
2025-01-10,5R01HL171313-02,450924,5
2025-01-10,5K08AI163369-05,192509,5
2025-01-10,2T32GM135744-06,306810,2
2025-01-10,5R01AI170857-03,567423,5
2025-01-10,5R01HD101641-06,516398,5
2025-01-10,5R03HL171439-02,115125,5
2025-01-10,5R01AA029008-05,589257,5
2025-01-10,1I01BX006638-01A1,0,1
2025-01-10,5R01HL160618-04,637571,5
2025-01-10,5R01HL156398-04,485564,5
2025-01-10,7K01TW012922-02,186447,7
2025-01-10,5R01AG068670-05,387463,5
2025-01-10,5U01DA058278-03,1101012,5
2025-01-10,2I01BX004371-05A2,0,2
2025-01-10,5R01HL157256-04,1428980,5
2025-01-10,3K00NS118713-05S1,54000,3
2025-01-10,1R21AI190856-01,236100,1
2025-01-10,7R56EB029259-06,348204,7
2025-01-10,5R01DA056223-04,606315,5
2025-01-10,5R00AI170996-04,248999,5
2025-01-10,1R01HL172844-01A1,503637,1
2025-01-10,1IK2HX003783-01A2,0,1
2025-01-10,1R01CA289881-01A1,718113,1
2025-01-10,5T32HL160529-04,290061,5
2025-01-10,5R01HL172239-02,489460,5
2025-01-10,5R00GM140212-04,224101,5
2025-01-10,5F31DA059983-02,35900,5
2025-01-11,3R01HL161000-04S1,87918,3
2025-01-11,7R01DK132902-04,317220,7
2025-01-13,5R01CA173481-13,518175,5
2025-01-13,5R01NS119525-04,387517,5
2025-01-13,5R35GM148239-03,552803,5
2025-01-13,5R01AI174461-03,451001,5
2025-01-13,5R01HL162564-04,387750,5
2025-01-13,1R01HL172364-01A1,549665,1
2025-01-13,5R01AG071684-05,562056,5
2025-01-13,5F31NS130939-03,46091,5
2025-01-13,5R01HD108298-04,364133,5
2025-01-13,1R01ES036199-01A1,546350,1
2025-01-13,5R01CA287474-02,556330,5
2025-01-13,5R01DE031756-03,375453,5
2025-01-13,5R37CA255245-05,363246,5
2025-01-13,5F30CA278322-02,53974,5
2025-01-13,5R01MH122869-06,573688,5
2025-01-13,5R01EY032162-04,372071,5
2025-01-13,5R01CA266604-04,526597,5
2025-01-13,5R01DK134408-03,554591,5
2025-01-13,1R01HD112076-01A1,678809,1
2025-01-13,5R21AI180902-02,238275,5
2025-01-13,2R25HL108842-11A1,187942,2
2025-01-13,5K01HL151745-05,173184,5
2025-01-13,5F31MH133362-02,41695,5
2025-01-13,5R01AG066698-05,525684,5
2025-01-13,5R35GM151879-02,381375,5
2025-01-13,5R01HD060860-13,377150,5
2025-01-13,5R35GM122547-08,573066,5
2025-01-13,5R35GM139620-06,325907,5
2025-01-13,5R01MH131989-02,771375,5
2025-01-13,5R61HD114344-02,337500,5
2025-01-13,5R01HL151588-05,710193,5
2025-01-13,1R21MH138919-01,232183,1
2025-01-13,5K99CA286805-02,163728,5
2025-01-13,5R01CA200669-09,429284,5
2025-01-13,5R01EY017077-14,647403,5
2025-01-13,5R01MH132239-03,580548,5
2025-01-13,3R01NS126452-03S1,47783,3
2025-01-13,5R01AI174270-02,1272001,5
2025-01-13,1R15HL173851-01A1,439065,1
2025-01-13,5R01DK132669-04,419901,5
2025-01-13,5R01AG071502-04,612069,5
2025-01-13,5R35GM141853-05,316609,5
2025-01-13,5R01AI162907-03,679990,5
2025-01-13,5R01AG070895-04,1073281,5
2025-01-13,5R35GM152168-02,509810,5
2025-01-13,5R01HL171515-02,584055,5
2025-01-13,5R01CA270030-03,372340,5
2025-01-13,5R01EY028158-07,385000,5
2025-01-13,5K23HL151758-05,197031,5
2025-01-13,5R01EB035538-02,316755,5
2025-01-13,5K01AG071689-04,121711,5
2025-01-13,5R01GM145035-04,398078,5
2025-01-13,5R01CA279220-02,583926,5
2025-01-13,5R01DK135169-02,613207,5
2025-01-13,1R44CA297994-01,999960,1
2025-01-13,5R61HD114221-02,337502,5
2025-01-13,5R01MH132225-03,586330,5
2025-01-13,5R01HD110503-02,429370,5
2025-01-13,1R15HL177689-01,457500,1
2025-01-13,5F32HD111257-03,74284,5
2025-01-13,5R01DK132653-04,339051,5
2025-01-13,5R01DE032244-03,524748,5
2025-01-13,5R01NS127469-03,589159,5
2025-01-13,5R01HL166906-02,397675,5
2025-01-13,5R21NS137117-02,206155,5
2025-01-13,5R01MH126000-04,570762,5
2025-01-13,5R61HD114161-02,357923,5
2025-01-13,5R25TW010891-08,242576,5
2025-01-13,5R01CA251436-05,369546,5
2025-01-13,5R01HL167831-02,711062,5
2025-01-13,5R61HD114223-02,337499,5
2025-01-13,5R01CA277425-03,493877,5
2025-01-13,5R35GM144341-04,389399,5
2025-01-13,5R01AG061376-07,403709,5
2025-01-13,1I01BX007003-01,0,1
2025-01-13,5R01HD102170-06,493862,5
2025-01-13,5R01AG075788-04,571165,5
2025-01-13,5R01HD109260-03,1685402,5
2025-01-13,1R01EB036693-01,272835,1
2025-01-13,5R01HL139679-07,464937,5
2025-01-13,1R01CA288521-01A1,666670,1
2025-01-13,5K23HL163450-02,190058,5
2025-01-13,1R01EB036978-01,567340,1
2025-01-13,5K23AG070185-05,179505,5
2025-01-13,1R21HL177773-01,153099,1
2025-01-13,1R21HL177578-01,126750,1
2025-01-13,5R01CA269594-03,453284,5
2025-01-13,5R01CA140652-15,391227,5
2025-01-13,1R01HL173018-01A1,641816,1
2025-01-13,5R01CA270617-04,461808,5
2025-01-13,5R01CA203824-09,344222,5
2025-01-13,5F32HD114387-02,74284,5
2025-01-13,5K08EY032202-05,170878,5
2025-01-13,5F30CA250244-04,53974,5
2025-01-13,1R01HL177625-01,616814,1
2025-01-13,2P40OD028116-06,496815,2
2025-01-13,1R13AI188930-01,8000,1
2025-01-13,5R01CA276368-03,674268,5
2025-01-13,5R01HL157323-04,585758,5
2025-01-13,5R01AG076834-03,724365,5
2025-01-13,5R25HL171925-02,158580,5
2025-01-13,5R01CA276089-03,487802,5
2025-01-13,5R01HD104552-05,649747,5
2025-01-13,2R01GM154339-09A1,364590,2
2025-01-13,5R01CA132878-12,363150,5
2025-01-13,5R01CA257195-05,492538,5
2025-01-13,5P30CA012197-50,2023259,5
2025-01-13,5R01ES023839-10,475682,5
2025-01-13,1R01HL173611-01A1,601169,1
2025-01-13,5R01GM089933-16,346320,5
2025-01-13,5R01AI153522-05,440103,5
2025-01-13,5R01CA244417-05,331325,5
2025-01-13,5R01CA276470-02,308394,5
2025-01-13,5R35GM139615-05,388008,5
2025-01-13,2R01HL140064-06A1,595123,2
2025-01-13,1R01MH135954-01A1,742484,1
2025-01-13,1K99CA297014-01,112484,1
2025-01-13,1K01HG013983-01,189824,1
2025-01-13,5R01DK120330-07,630077,5
2025-01-13,5R21AI180416-02,225525,5
2025-01-13,5R01EB031785-04,320264,5
2025-01-13,5R01MH132207-03,553333,5
2025-01-13,5K01HL168231-02,175147,5
2025-01-13,1R15HL177762-01,432431,1
2025-01-13,2R15HL152257-02,428639,2
2025-01-13,5R01AI175382-03,629355,5
2025-01-13,5R01CA279195-02,475745,5
2025-01-13,5R01CA269784-04,425346,5
2025-01-13,5K01HL155235-05,118030,5
2025-01-13,5R01EY022445-10,487751,5
2025-01-13,1R21AI191126-01,206125,1
2025-01-13,3R01CA259420-05S1,163842,3
2025-01-13,5F31MH132471-03,53974,5
2025-01-13,1R15HL177692-01,445500,1
2025-01-13,5R34MH129552-03,163838,5
2025-01-13,5R01GM121527-08,275381,5
2025-01-13,5R00EY031783-05,242635,5
2025-01-13,5R01ES025767-09,561595,5
2025-01-13,5K23NS121634-04,189256,5
2025-01-13,5R01CA276866-03,506486,5
2025-01-13,5R01CA260724-05,323224,5
2025-01-13,4R44GM154583-02,1148465,4N
2025-01-13,3R01HD101641-06S1,137260,3
2025-01-13,5R13AR083805-02,30000,5
2025-01-13,5R35GM139531-05,578923,5
2025-01-13,1F32HL177905-01,76756,1
2025-01-13,5R01DA007418-30,428453,5
2025-01-13,1R15HL177621-01,445500,1
2025-01-13,5R01DA053328-05,300848,5
2025-01-13,5R01NS119488-05,342837,5
2025-01-13,3RF1AG087011-01S1,111976,3
2025-01-13,5K23HL165150-02,195619,5
2025-01-13,5R01NS134969-02,353483,5
2025-01-13,5R01GM096053-10,317227,5
2025-01-13,5R01AI158719-05,685219,5
2025-01-13,5R01CA093729-24,350117,5
2025-01-13,1K01CA296781-01,191700,1
2025-01-13,5R21TW012563-02,160554,5
2025-01-13,5R01AG086508-02,521859,5
2025-01-13,5R01CA268519-05,576864,5
2025-01-13,5R01DK137824-02,569142,5
2025-01-13,5R01HD111463-03,587845,5
2025-01-13,5R01CA262804-04,376363,5
2025-01-13,5R01CA255369-05,709782,5
2025-01-13,5R01DK135474-03,492365,5
2025-01-13,5R01HD108198-05,622336,5
2025-01-13,2R15HL145650-02A1,408656,2
2025-01-13,5R01HD107280-03,493665,5
2025-01-13,5R61HD114186-02,318099,5
2025-01-13,5R01NS126248-04,389493,5
2025-01-13,5F31NS135754-02,42460,5
2025-01-13,5R35GM139484-05,489453,5
2025-01-13,5R01CA269661-03,449650,5
2025-01-13,5R35GM149230-03,335675,5
2025-01-13,5K01AG075180-04,124874,5
2025-01-13,5R01AG075582-04,488633,5
2025-01-13,5R01CA258357-04,410228,5
2025-01-13,5R01HL166802-02,444324,5
2025-01-14,5R01AG075900-04,499931,5
2025-01-14,5R01AI182257-02,758976,5
2025-01-14,5R21TW012728-02,155304,5
2025-01-14,5K01AI168587-04,129222,5
2025-01-14,2R35GM133802-06,437255,2
2025-01-14,3R35GM118176-09S1,39244,3
2025-01-14,1R43HL177843-01,347608,1
2025-01-14,5R01HD112302-03,792899,5
2025-01-14,5R01EB033359-03,420404,5
2025-01-14,5R35GM128947-07,347387,5
2025-01-14,5R01AI173327-03,700837,5
2025-01-14,5R01ES033963-03,580756,5
2025-01-14,1R01HL173039-01A1,1284381,1
2025-01-14,5R01AT010005-05,330928,5
2025-01-14,5R33CA278564-02,369300,5
2025-01-14,5R01AG070776-04,663261,5
2025-01-14,5R01DA051573-05,603635,5
2025-01-14,5R01AI127411-08,643338,5
2025-01-14,5K01HL171466-02,161821,5
2025-01-14,5R01AI168004-04,409825,5
2025-01-14,5R01EY031597-05,708770,5
2025-01-14,5R01DE033098-02,357250,5
2025-01-14,5R01AI135049-07,770209,5
2025-01-14,5R35GM139408-05,476165,5
2025-01-14,5R01MH129722-04,340185,5
2025-01-14,5R21DK138411-02,175500,5
2025-01-14,5R01AG072796-04,704643,5
2025-01-14,3R01HL166733-02S1,26622,3
2025-01-14,3R21AI175883-03S1,92708,3
2025-01-14,1R01HD116832-01,674338,1
2025-01-14,5R01MH126196-04,541197,5
2025-01-14,3K23NS131444-02S1,54000,3
2025-01-14,5R35GM148199-03,352415,5
2025-01-14,5F31CA275321-03,35183,5
2025-01-14,5F30DK139762-02,53974,5
2025-01-14,5R01AI162616-04,618244,5
2025-01-14,5F31AI176719-02,42327,5
2025-01-14,5R13MH132238-03,30000,5
2025-01-14,5R01AI176327-02,503697,5
2025-01-14,5R01AG082228-02,1114684,5
2025-01-14,5K23DA057415-03,192780,5
2025-01-14,1R35GM156800-01,499145,1
2025-01-14,5R01EB034607-03,307760,5
2025-01-14,5F31GM149144-02,48974,5
2025-01-14,5R21HL172156-02,123917,5
2025-01-14,5R01AR080079-04,477031,5
2025-01-14,5R01AR080616-04,409831,5
2025-01-14,1R21ES037200-01,404989,1
2025-01-14,1R41DA061874-01,405230,1
2025-01-14,5R01AI182835-02,534916,5
2025-01-14,5R01NR020539-04,534180,5
2025-01-14,5K23HL155735-04,159186,5
2025-01-14,5R01AI173220-03,685469,5
2025-01-14,1R61AG090388-01,613571,1
2025-01-14,5R01DA054177-04,413035,5
2025-01-14,5R01AI151152-04,472080,5
2025-01-14,5R01HL161164-03,552917,5
2025-01-14,2R01HL148333-06A1,775521,2
2025-01-14,1RM1MH138309-01,3498931,1
2025-01-14,5R01DK130969-04,537265,5
2025-01-14,5R01DA059562-02,777503,5
2025-01-14,5R00GM132518-05,224099,5
2025-01-14,3R01CA269565-03S1,33301,3
2025-01-14,5D43TW010913-08,297053,5
2025-01-14,1R13HL178271-01,40500,1
2025-01-14,5R01HL160911-04,397790,5
2025-01-14,5R25TW010886-08,247448,5
2025-01-14,5F31CA278359-02,48774,5
2025-01-14,1R01AI189569-01,531245,1
2025-01-14,1R21AI188626-01A1,244440,1
2025-01-14,1R21AI186033-01A1,244440,1
2025-01-14,1R01HL177904-01,773446,1
2025-01-14,5K23MH135748-02,194092,5
2025-01-14,1R01HD116828-01,673735,1
2025-01-14,5R35GM124911-08,380861,5
2025-01-14,5R01AG069900-05,700639,5
2025-01-14,5R00DA055111-04,249000,5
2025-01-14,5R01AG079291-03,1179588,5
2025-01-14,5R01AG077768-03,628748,5
2025-01-14,5R21CA270591-02,163063,5
2025-01-14,5R21EB035389-02,157337,5
2025-01-14,5R01CA278997-03,524126,5
2025-01-14,5R01HD110397-03,582652,5
2025-01-14,7R01NS112363-06,200000,7
2025-01-14,2U01CA218651-06A1,725836,2
2025-01-14,5R01AG087159-02,689810,5
2025-01-14,5R35GM151945-02,777653,5
2025-01-14,5R21CA288895-02,207009,5
2025-01-14,5R21DK138390-02,172688,5
2025-01-14,1R01HL176542-01,730494,1
2025-01-14,5R01ES033197-04,519475,5
2025-01-14,5R00AA029168-04,224100,5
2025-01-14,3R01AI164690-04S1,91566,3
2025-01-14,5F31AI181082-02,48974,5
2025-01-14,3R01HL130840-06S1,98828,3
2025-01-14,3P30CA012197-50S1,54000,3
2025-01-14,5R01HD104345-05,390882,5
2025-01-14,5R01MH110594-09,334311,5
2025-01-14,5R03MH133082-02,63605,5
2025-01-14,5F31AA031435-02,42622,5
2025-01-14,5R21AI183310-02,227708,5
2025-01-14,5R01AI173203-03,634142,5
2025-01-14,5R01CA241752-05,415170,5
2025-01-14,5R00DA047413-05,249000,5
2025-01-14,5K01AG070107-05,121953,5
2025-01-14,3K22AI166029-02S1,63000,3
2025-01-14,1R01HL173315-01A1,701890,1
2025-01-14,1R35GM156571-01,440454,1
2025-01-14,3R01AI178685-02S1,67754,3
2025-01-14,5R01HD109337-03,307800,5
2025-01-14,1R35GM156411-01,427571,1
2025-01-14,5R01ES034542-04,643873,5
2025-01-14,5R37AI049653-25,393750,5
2025-01-14,5R01AI135201-07,711793,5
2025-01-14,5R01DC018666-05,366771,5
2025-01-14,5R01HD109135-03,596635,5
2025-01-14,5R01AI168918-03,475300,5
2025-01-14,1R61AG090358-01,734778,1
2025-01-14,7R01HL105826-12,386875,7
2025-01-14,5R37HD086916-09,360976,5
2025-01-14,5R01HD103620-05,266509,5
2025-01-14,5P50MH136297-02,3202154,5
2025-01-14,5R01DE029694-05,525465,5
2025-01-14,5R01CA279378-02,572062,5
2025-01-14,5P30AR069655-09,769998,5
2025-01-14,5R01AG066730-05,522036,5
2025-01-14,5R01HD111243-03,712466,5
2025-01-14,5F31AI179042-02,48974,5
2025-01-14,5F30EY033640-04,56974,5
2025-01-14,5R01AI163011-04,535044,5
2025-01-14,5R01AI172258-03,567183,5
2025-01-14,5R01AI165818-04,512818,5
2025-01-14,1R13ES037216-01,10000,1
2025-01-14,5R01AR078814-04,527117,5
2025-01-14,5R01AI162774-04,523814,5
2025-01-14,5R35GM144133-04,388290,5
2025-01-14,5F31EY035133-02,48974,5
2025-01-14,5R01AI132711-07,448630,5
2025-01-14,4K00CA274651-03,90765,4N
2025-01-14,5R01DE031255-04,323831,5
2025-01-14,1R01NS140235-01,606548,1
2025-01-14,5R01DA059849-02,517841,5
2025-01-14,7UF1NS126566-02,1976763,7
2025-01-14,5R01AG066748-05,912410,5
2025-01-14,5F30DK127690-05,24593,5
2025-01-14,5R01MH135117-02,752698,5
2025-01-14,5F30DK128944-04,53974,5
2025-01-14,5R21AI180837-02,226253,5
2025-01-14,5R01CA256791-05,392637,5
2025-01-14,1R01AI189552-01,729006,1
2025-01-14,5R01NR021019-03,734567,5
2025-01-14,5R37AI140897-07,800666,5
2025-01-14,5R01AI170583-03,500146,5
2025-01-14,5F31CA281173-02,48974,5
2025-01-14,3R01HD108198-05S1,22178,3
2025-01-14,7R01EY030770-05,710810,7
2025-01-14,5R01AA028761-05,371967,5
2025-01-14,5R01AI167910-04,459505,5
2025-01-14,5R01MH128306-03,631303,5
2025-01-14,5R01DK131543-02,241200,5
2025-01-14,5R01CA258440-04,484799,5
2025-01-14,5R35GM148356-03,537773,5
2025-01-15,5R01AI170193-04,727003,5
2025-01-15,5R01AI155907-05,356647,5
2025-01-15,1K08NS136766-01A1,234359,1
2025-01-15,5R01AI150961-05,372281,5
2025-01-15,5R21EB034457-02,205176,5
2025-01-15,2R35GM131741-06,844267,2
2025-01-15,5K01HL155232-05,140020,5
2025-01-15,5R25NS083059-12,135000,5
2025-01-15,5R01DC020735-03,378653,5
2025-01-15,5R01EY035702-02,558514,5
2025-01-15,5K08HL166690-03,171720,5
2025-01-15,3R35GM118097-09S3,37040,3
2025-01-15,5R01AR078241-04,294012,5
2025-01-15,5R01NS126326-03,411016,5
2025-01-15,5R01AI170617-03,650472,5
2025-01-15,5R01ES033056-05,347255,5
2025-01-15,5R21AI178689-02,214135,5
2025-01-15,5R01GM144506-03,265419,5
2025-01-15,1K01MH136333-01A1,172584,1
2025-01-15,5R01CA266275-04,281599,5
2025-01-15,5R01AG083832-02,723711,5
2025-01-15,1R01EY036092-01A1,459286,1
2025-01-15,5R01AI176834-02,764080,5
2025-01-15,5R01DK124845-05,579073,5
2025-01-15,5R01DE027538-08,486347,5
2025-01-15,3DP2AI171120-03S2,50856,3
2025-01-15,5F32DA060044-02,74284,5
2025-01-15,5R01EB032726-04,429726,5
2025-01-15,5R01AI127481-09,452505,5
2025-01-15,5T32HL134615-08,213913,5
2025-01-15,5R00HD102584-04,223855,5
2025-01-15,5R01EY035127-02,522377,5
2025-01-15,5R01AI146340-05,830828,5
2025-01-15,5R01NS119183-05,362250,5
2025-01-15,5R01CA276865-03,629655,5
2025-01-15,5R01EY013124-24,319677,5
2025-01-15,5R01AA029700-04,282334,5
2025-01-15,5R01HD105234-05,593952,5
2025-01-15,5R01AI166793-04,377088,5
2025-01-15,5R01AI184043-02,694319,5
2025-01-15,1R01EB035543-01A1,410713,1
2025-01-15,5K08AI181763-03,188676,5
2025-01-15,5R01AG075338-04,643846,5
2025-01-15,5R37NS125632-04,326002,5
2025-01-15,5I01HX003219-04,0,5
2025-01-15,5R01HD103638-05,581344,5
2025-01-15,5R01GM145086-04,320887,5
2025-01-15,5R35GM128923-07,386100,5
2025-01-15,5R44GM139468-04,791121,5
2025-01-15,5T32GM152775-02,287370,5
2025-01-15,5R01AI178865-02,691974,5
2025-01-15,5R24OD024617-08,623423,5
2025-01-15,1R01EY037117-01,606034,1
2025-01-15,1R21AI185519-01A1,231345,1
2025-01-15,5R01NS129555-02,434085,5
2025-01-15,5R01EB025741-06,486829,5
2025-01-15,5K99CA279786-02,109705,5
2025-01-15,5U01NS121471-05,619121,5
2025-01-15,5R01ES035037-03,497150,5
2025-01-15,1K23NS136745-01A1,220244,1
2025-01-15,5I01HX003518-02,0,5
2025-01-15,5R01AA030024-03,414539,5
2025-01-15,5K23HL152013-05,171789,5
2025-01-15,5R61AI181052-02,444760,5
2025-01-15,7R01EB032366-04,434209,7
2025-01-15,5R35GM144050-04,601137,5
2025-01-15,5R01DC020268-03,419393,5
2025-01-15,5R01EY033907-03,757004,5
2025-01-15,5R01NS131507-02,449651,5
2025-01-15,5U01AI172885-03,529087,5
2025-01-15,5R01NS134887-02,535654,5
2025-01-15,5R01DA053385-04,399665,5
2025-01-15,5R25NS125604-03,134643,5
2025-01-15,5K01DA059329-02,188417,5
2025-01-15,5F30DE030675-04,54774,5
2025-01-15,3R01EY026635-08S1,118723,3
2025-01-15,5R01AI175554-02,755042,5
2025-01-15,1R36MH139327-01,44818,1
2025-01-15,5R01GM139991-05,287820,5
2025-01-15,5R35GM139585-05,364500,5
2025-01-15,4R00GM151640-02,248999,4N
2025-01-15,5R01EY032518-04,545696,5
2025-01-15,5R01CA260726-04,272000,5
2025-01-15,5K99EY035758-02,114825,5
2025-01-15,5R25NS130966-03,477784,5
2025-01-15,1P01HL169168-01A1,2508095,1
2025-01-15,5R01EY017863-15,441250,5
2025-01-15,5R01AI158808-06,534869,5
2025-01-15,1R01MH139377-01,678674,1
2025-01-15,5R01EB034397-02,362704,5
2025-01-15,5R35GM130326-07,482400,5
2025-01-15,5R01MH128617-03,785431,5
2025-01-15,5R25GM148297-03,236421,5
2025-01-15,1R01CA288827-01A1,697763,1
2025-01-15,1R37CA296615-01,661845,1
2025-01-15,5R01AR055607-13,493533,5
2025-01-15,5R01AI148656-05,444045,5
2025-01-15,5R01CA266613-04,377807,5
2025-01-15,1UG3NS131532-01A1,9296510,1
2025-01-15,5R21EB035312-02,168858,5
2025-01-15,5R01EY028949-07,378750,5
2025-01-15,5K01AG068366-05,121392,5
2025-01-15,2R35GM131826-06,590254,2
2025-01-15,5K23HL150301-05,171612,5
2025-01-15,5R01AI168370-03,516607,5
2025-01-15,5F30AI176796-02,52420,5
2025-01-15,3R00GM132518-05S1,66111,3
2025-01-15,5R01CA254193-05,432840,5
2025-01-15,1K08AI185260-01A1,186332,1
2025-01-15,5K23AI171085-03,190981,5
2025-01-15,5R01AI150497-09,452504,5
2025-01-15,5R01AI162665-04,753963,5
2025-01-15,5UH3NS115647-04,586419,5
2025-01-15,5R01AT011524-04,388302,5
2025-01-15,3R35GM153389-01S1,32272,3
2025-01-15,5R21CA280139-02,207115,5
2025-01-15,1R01HL176666-01,767077,1
2025-01-15,5R35GM122597-08,558790,5
2025-01-15,5K99CA281094-02,137562,5
2025-01-15,3R01AG030153-19S1,469514,3
2025-01-15,5K23HL168158-02,186408,5
2025-01-15,5F32DA060070-02,74284,5
2025-01-15,5R01EB031038-04,487244,5
2025-01-15,5R01AI106200-10,469966,5
2025-01-15,5R01NS098740-08,469706,5
2025-01-15,5R01AR081454-02,425458,5
